,close,value
2006-01-31 00:00:00,,23.5
2006-02-28 00:00:00,,22.359999999999999
2006-03-31 00:00:00,,21.57
2006-04-30 00:00:00,,23.109999999999999
2006-05-31 00:00:00,,22.0
2006-06-30 00:00:00,,21.59
2006-07-31 00:00:00,,22.449999999999999
2006-08-31 00:00:00,,21.5
2006-09-30 00:00:00,,20.300000000000001
2006-10-31 00:00:00,,21.5
2006-11-30 00:00:00,,22.920000000000002
2006-12-31 00:00:00,,24.899999999999999
2007-01-31 00:00:00,,23.43
2007-02-28 00:00:00,,21.440000000000001
2007-03-31 00:00:00,,23.07
2007-04-30 00:00:00,,22.600000000000001
2007-05-31 00:00:00,,22.969999999999999
2007-06-30 00:00:00,,25.82
2007-07-31 00:00:00,,26.350000000000001
2007-08-31 00:00:00,,26.100000000000001
2007-09-30 00:00:00,,29.600000000000001
2007-10-31 00:00:00,,36.009999999999998
2007-11-30 00:00:00,,35.950000000000003
2007-12-31 00:00:00,,44.200000000000003
2008-01-31 00:00:00,,40.200000000000003
2008-02-29 00:00:00,,40.719999999999999
2008-03-31 00:00:00,,36.990000000000002
2008-04-30 00:00:00,,42.200000000000003
2008-05-31 00:00:00,,49.0
2008-06-30 00:00:00,,46.210000000000001
2008-07-31 00:00:00,,35.899999999999999
2008-08-31 00:00:00,,34.899999999999999
2008-09-30 00:00:00,,35.100000000000001
2008-10-31 00:00:00,,23.309999999999999
2008-11-30 00:00:00,,20.059999999999999
2008-12-31 00:00:00,,22.84
2009-01-31 00:00:00,,25.030000000000001
2009-02-28 00:00:00,,26.399999999999999
2009-03-31 00:00:00,,28.550000000000001
2009-04-30 00:00:00,,29.539999999999999
2009-05-31 00:00:00,,34.450000000000003
2009-06-30 00:00:00,,32.450000000000003
2009-07-31 00:00:00,,31.469999999999999
2009-08-31 00:00:00,,31.379999999999999
2009-09-30 00:00:00,,35.0
2009-10-31 00:00:00,,35.039999999999999
2009-11-30 00:00:00,,38.799999999999997
2009-12-31 00:00:00,,36.689999999999998
2010-01-31 00:00:00,,34.170000000000002
2010-02-28 00:00:00,,34.609999999999999
2010-03-31 00:00:00,,35.390000000000001
2010-04-30 00:00:00,,32.799999999999997
2010-05-31 00:00:00,,29.600000000000001
2010-06-30 00:00:00,,26.859999999999999
2010-07-31 00:00:00,,27.850000000000001
2010-08-31 00:00:00,,26.059999999999999
2010-09-30 00:00:00,,27.5
2010-10-31 00:00:00,,25.850000000000001
2010-11-30 00:00:00,,24.59
2010-12-31 00:00:00,,27.289999999999999
2011-01-31 00:00:00,,27.09
2011-02-28 00:00:00,,28.579999999999998
2011-03-31 00:00:00,,28.510000000000002
2011-04-30 00:00:00,,25.600000000000001
2011-05-31 00:00:00,,24.09
2011-06-30 00:00:00,,23.719999999999999
2011-07-31 00:00:00,,23.5
2011-08-31 00:00:00,,20.800000000000001
2011-09-30 00:00:00,,19.100000000000001
2011-10-31 00:00:00,,21.32
2011-11-30 00:00:00,,22.050000000000001
2011-12-31 00:00:00,,21.489999999999998
2012-01-31 00:00:00,,24.57
2012-02-29 00:00:00,,24.309999999999999
2012-03-31 00:00:00,,23.350000000000001
2012-04-30 00:00:00,,21.289999999999999
2012-05-31 00:00:00,,19.129999999999999
2012-06-30 00:00:00,,18.25
2012-07-31 00:00:00,,19.5
2012-08-31 00:00:00,,20.75
2012-09-30 00:00:00,,22.370000000000001
2012-10-31 00:00:00,,20.800000000000001
2012-11-30 00:00:00,,18.66
2012-12-31 00:00:00,,19.52
2013-01-31 00:00:00,,18.079999999999998
2013-02-28 00:00:00,,16.609999999999999
2013-03-31 00:00:00,,18.420000000000002
2013-04-30 00:00:00,,20.09
2013-05-31 00:00:00,,20.050000000000001
2013-06-30 00:00:00,,16.170000000000002
2013-07-31 00:00:00,,16.289999999999999
